ds,yhat,Product Name,week
2026-02-23,19.063868671655655,Brown Striped Handloom Viscose-Cotton Panjabi,9
2026-03-02,18.934433311223984,Brown Striped Handloom Viscose-Cotton Panjabi,10
2026-03-09,18.937717765569687,Brown Striped Handloom Viscose-Cotton Panjabi,11
2026-03-16,18.950946003198624,Brown Striped Handloom Viscose-Cotton Panjabi,12
2026-03-23,18.93301346898079,Brown Striped Handloom Viscose-Cotton Panjabi,13
2026-03-30,18.916648626327515,Brown Striped Handloom Viscose-Cotton Panjabi,14
2025-12-29,27.67126655578613,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,1
2026-01-05,27.291787743568417,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,2
2026-01-12,28.203504562377926,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,3
2026-01-19,26.053843617439266,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,4
2026-01-26,21.729437023401257,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,5
2026-02-02,20.593984976410866,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,6
2026-02-09,17.975550994277,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,7
2026-02-16,17.331859081983566,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,8
2026-02-23,15.578732371330261,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,9
2026-03-02,15.246796011924744,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,10
2026-03-09,14.575603932142258,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,11
2026-03-16,14.557303056120872,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,12
2026-03-23,14.044246524572372,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,13
2026-03-30,14.073302581906319,Brown Striped Printed and Erri Embroidered Muslin-Cotton Panjabi,14
2025-12-29,41.113016963005066,Brown Striped and Embroidered Endi Cotton Fatua,1
2026-01-05,40.230424642562866,Brown Striped and Embroidered Endi Cotton Fatua,2
2026-01-12,41.97290277481079,Brown Striped and Embroidered Endi Cotton Fatua,3
2026-01-19,42.49204218387604,Brown Striped and Embroidered Endi Cotton Fatua,4
2026-01-26,40.63832354545593,Brown Striped and Embroidered Endi Cotton Fatua,5
2026-02-02,40.910908579826355,Brown Striped and Embroidered Endi Cotton Fatua,6
2026-02-09,39.766870617866516,Brown Striped and Embroidered Endi Cotton Fatua,7
2026-02-16,39.97198700904846,Brown Striped and Embroidered Endi Cotton Fatua,8
2026-02-23,39.41218137741089,Brown Striped and Embroidered Endi Cotton Fatua,9
2026-03-02,39.53108370304108,Brown Striped and Embroidered Endi Cotton Fatua,10
2026-03-09,39.14415717124939,Brown Striped and Embroidered Endi Cotton Fatua,11
2026-03-16,39.27717435359955,Brown Striped and Embroidered Endi Cotton Fatua,12
2026-03-23,39.05308938026428,Brown Striped and Embroidered Endi Cotton Fatua,13
2026-03-30,39.03701722621918,Brown Striped and Embroidered Endi Cotton Fatua,14
2025-12-29,26.227565586566925,Brown Textured Embroidered Viscose-Cotton Panjabi,1
2026-01-05,26.510502755641937,Brown Textured Embroidered Viscose-Cotton Panjabi,2
2026-01-12,26.246508538722992,Brown Textured Embroidered Viscose-Cotton Panjabi,3
2026-01-19,27.27423095703125,Brown Textured Embroidered Viscose-Cotton Panjabi,4
2026-01-26,24.604921758174896,Brown Textured Embroidered Viscose-Cotton Panjabi,5
2026-02-02,25.149984300136566,Brown Textured Embroidered Viscose-Cotton Panjabi,6
2026-02-09,23.375122398138046,Brown Textured Embroidered Viscose-Cotton Panjabi,7
2026-02-16,23.71364313364029,Brown Textured Embroidered Viscose-Cotton Panjabi,8
2026-02-23,22.69735011458397,Brown Textured Embroidered Viscose-Cotton Panjabi,9
2026-03-02,22.878949761390686,Brown Textured Embroidered Viscose-Cotton Panjabi,10
2026-03-09,22.420577585697174,Brown Textured Embroidered Viscose-Cotton Panjabi,11
2026-03-16,22.52996677160263,Brown Textured Embroidered Viscose-Cotton Panjabi,12
2026-03-23,22.332265615463257,Brown Textured Embroidered Viscose-Cotton Panjabi,13
2026-03-30,22.31917279958725,Brown Textured Embroidered Viscose-Cotton Panjabi,14
2025-12-29,5.301385581493378,Brown Textured Handloom Cotton Panjabi,1
2026-01-05,5.7293521463871,Brown Textured Handloom Cotton Panjabi,2
2026-01-12,5.426413401961327,Brown Textured Handloom Cotton Panjabi,3
2026-01-19,5.929094389081001,Brown Textured Handloom Cotton Panjabi,4
2026-01-26,5.3476685881614685,Brown Textured Handloom Cotton Panjabi,5
2026-02-02,5.532534256577492,Brown Textured Handloom Cotton Panjabi,6
2026-02-09,5.313735291361809,Brown Textured Handloom Cotton Panjabi,7
2026-02-16,5.349785670638084,Brown Textured Handloom Cotton Panjabi,8
2026-02-23,5.268950596451759,Brown Textured Handloom Cotton Panjabi,9
2026-03-02,5.271849617362022,Brown Textured Handloom Cotton Panjabi,10
2026-03-09,5.2364586144685745,Brown Textured Handloom Cotton Panjabi,11
2026-03-16,5.224880039691925,Brown Textured Handloom Cotton Panjabi,12
2026-03-23,5.221781343221664,Brown Textured Handloom Cotton Panjabi,13
2026-03-30,5.218297451734543,Brown Textured Handloom Cotton Panjabi,14
2025-12-29,41.84118452668189,Brown Textured Interwoven Theme Shalwar Kameez,1
2026-01-05,42.48224407434463,Brown Textured Interwoven Theme Shalwar Kameez,2
2026-01-12,43.04952943325042,Brown Textured Interwoven Theme Shalwar Kameez,3
2026-01-19,39.80077663064002,Brown Textured Interwoven Theme Shalwar Kameez,4
2026-01-26,36.77817657589912,Brown Textured Interwoven Theme Shalwar Kameez,5
2026-02-02,35.32729110121726,Brown Textured Interwoven Theme Shalwar Kameez,6
2026-02-09,33.758550852537155,Brown Textured Interwoven Theme Shalwar Kameez,7
2026-02-16,33.051262721419334,Brown Textured Interwoven Theme Shalwar Kameez,8
2026-02-23,32.1774617433548,Brown Textured Interwoven Theme Shalwar Kameez,9
2026-03-02,31.822660878300667,Brown Textured Interwoven Theme Shalwar Kameez,10
2026-03-09,31.394435867667198,Brown Textured Interwoven Theme Shalwar Kameez,11
2026-03-16,31.192112982273102,Brown Textured Interwoven Theme Shalwar Kameez,12
2026-03-23,30.884746074676514,Brown Textured Interwoven Theme Shalwar Kameez,13
2026-03-30,30.855441868305206,Brown Textured Interwoven Theme Shalwar Kameez,14
2025-12-29,10.587011441588402,Brown Tie-Dyed and Embroidered Cotton Panjabi,1
2026-01-05,10.325524002313614,Brown Tie-Dyed and Embroidered Cotton Panjabi,2
2026-01-12,10.710043609142303,Brown Tie-Dyed and Embroidered Cotton Panjabi,3
2026-01-19,11.053607985377312,Brown Tie-Dyed and Embroidered Cotton Panjabi,4
2026-01-26,10.692759335041046,Brown Tie-Dyed and Embroidered Cotton Panjabi,5
2026-02-02,10.921133428812027,Brown Tie-Dyed and Embroidered Cotton Panjabi,6
2026-02-09,10.70569333434105,Brown Tie-Dyed and Embroidered Cotton Panjabi,7
2026-02-16,10.803430676460266,Brown Tie-Dyed and Embroidered Cotton Panjabi,8
2026-02-23,10.649745792150497,Brown Tie-Dyed and Embroidered Cotton Panjabi,9
2026-03-02,10.683102279901505,Brown Tie-Dyed and Embroidered Cotton Panjabi,10
2026-03-09,10.543617486953735,Brown Tie-Dyed and Embroidered Cotton Panjabi,11
2026-03-16,10.56693285703659,Brown Tie-Dyed and Embroidered Cotton Panjabi,12
2026-03-23,10.53955927491188,Brown Tie-Dyed and Embroidered Cotton Panjabi,13
2026-03-30,10.538088738918304,Brown Tie-Dyed and Embroidered Cotton Panjabi,14
2025-12-29,94.06276416778564,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,1
2026-01-05,90.58876705169678,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,2
2026-01-12,90.33593845367432,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,3
2026-01-19,86.80794668197632,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,4
2026-01-26,82.56743144989014,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,5
2026-02-02,79.8531289100647,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,6
2026-02-09,77.38866519927979,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,7
2026-02-16,75.60005378723145,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,8
2026-02-23,74.33438730239868,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,9
2026-03-02,73.48623704910278,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,10
2026-03-09,72.64269304275513,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,11
2026-03-16,72.20294666290283,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,12
2026-03-23,71.9168336391449,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,13
2026-03-30,71.91499900817871,Brown Tie-Dyed and Embroidered Endi Cotton Fatua,14
2025-12-29,8.644338130950928,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,1
2026-01-05,8.938171625137329,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,2
2026-01-12,9.096190929412842,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,3
2026-01-19,9.197272300720215,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,4
2026-01-26,8.472968578338623,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,5
2026-02-02,8.482412815093994,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,6
2026-02-09,8.035263538360596,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,7
2026-02-16,8.037599563598633,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,8
2026-02-23,7.816877722740173,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,9
2026-03-02,7.7991111278533936,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,10
2026-03-09,7.683977842330933,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,11
2026-03-16,7.66141152381897,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,12
2026-03-23,7.561652660369873,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,13
2026-03-30,7.562259554862976,Brown Tie-Dyed and Printed Cotton Taaga Maternity Casual Tunic,14
2025-12-29,132.00108289718628,Brown Velvet Sandals,1
2026-01-05,131.20458376407623,Brown Velvet Sandals,2
2026-01-12,132.45717269182205,Brown Velvet Sandals,3
2026-01-19,122.29697942733765,Brown Velvet Sandals,4
2026-01-26,120.68888300657272,Brown Velvet Sandals,5
2026-02-02,113.88458061218262,Brown Velvet Sandals,6
2026-02-09,112.20030999183655,Brown Velvet Sandals,7
2026-02-16,107.12373858690262,Brown Velvet Sandals,8
2026-02-23,105.25971275568008,Brown Velvet Sandals,9
2026-03-02,101.64812260866165,Brown Velvet Sandals,10
2026-03-09,100.34411627054214,Brown Velvet Sandals,11
2026-03-16,97.29454010725021,Brown Velvet Sandals,12
2026-03-23,96.29359871149063,Brown Velvet Sandals,13
2026-03-30,95.74986988306046,Brown Velvet Sandals,14
2025-12-29,11.302548110485077,Brown Wax Dyed Viscose Shawl,1
2026-01-05,11.098432749509811,Brown Wax Dyed Viscose Shawl,2
2026-01-12,10.871425479650497,Brown Wax Dyed Viscose Shawl,3
2026-01-19,10.465345740318298,Brown Wax Dyed Viscose Shawl,4
2026-01-26,10.219644963741302,Brown Wax Dyed Viscose Shawl,5
2026-02-02,10.091000258922577,Brown Wax Dyed Viscose Shawl,6
2026-02-09,9.935410529375076,Brown Wax Dyed Viscose Shawl,7
2026-02-16,9.88839140534401,Brown Wax Dyed Viscose Shawl,8
2026-02-23,9.767267316579819,Brown Wax Dyed Viscose Shawl,9
2026-03-02,9.769571036100388,Brown Wax Dyed Viscose Shawl,10
2026-03-09,9.699627965688705,Brown Wax Dyed Viscose Shawl,11
2026-03-16,9.702228218317032,Brown Wax Dyed Viscose Shawl,12
2026-03-23,9.68317112326622,Brown Wax Dyed Viscose Shawl,13
2026-03-30,9.679086714982986,Brown Wax Dyed Viscose Shawl,14
2025-12-29,82.26759052276613,Brown Wax Dyed and Brush Painted Cotton Shirt,1
2026-01-05,81.30561304092409,Brown Wax Dyed and Brush Painted Cotton Shirt,2
2026-01-12,80.81287622451784,Brown Wax Dyed and Brush Painted Cotton Shirt,3
2026-01-19,79.31230258941652,Brown Wax Dyed and Brush Painted Cotton Shirt,4
2026-01-26,75.50666642189027,Brown Wax Dyed and Brush Painted Cotton Shirt,5
2026-02-02,74.43087744712831,Brown Wax Dyed and Brush Painted Cotton Shirt,6
2026-02-09,72.04865741729738,Brown Wax Dyed and Brush Painted Cotton Shirt,7
2026-02-16,71.24533367156984,Brown Wax Dyed and Brush Painted Cotton Shirt,8
2026-02-23,69.69695019721986,Brown Wax Dyed and Brush Painted Cotton Shirt,9
2026-03-02,69.17108058929445,Brown Wax Dyed and Brush Painted Cotton Shirt,10
2026-03-09,67.94457507133485,Brown Wax Dyed and Brush Painted Cotton Shirt,11
2026-03-16,67.49892067909242,Brown Wax Dyed and Brush Painted Cotton Shirt,12
2026-03-23,66.84628129005434,Brown Wax Dyed and Brush Painted Cotton Shirt,13
2026-03-30,66.63966321945192,Brown Wax Dyed and Brush Painted Cotton Shirt,14
2025-12-29,22.056655645370487,Brown Wax Dyed and Embroidered Viscose Maternity Dress,1
2026-01-05,20.872868955135345,Brown Wax Dyed and Embroidered Viscose Maternity Dress,2
2026-01-12,20.92570060491562,Brown Wax Dyed and Embroidered Viscose Maternity Dress,3
2026-01-19,20.42781788110733,Brown Wax Dyed and Embroidered Viscose Maternity Dress,4
2026-01-26,20.151861131191254,Brown Wax Dyed and Embroidered Viscose Maternity Dress,5
2026-02-02,19.811500787734985,Brown Wax Dyed and Embroidered Viscose Maternity Dress,6
2026-02-09,19.615033090114594,Brown Wax Dyed and Embroidered Viscose Maternity Dress,7
2026-02-16,19.420350313186646,Brown Wax Dyed and Embroidered Viscose Maternity Dress,8
2026-02-23,19.336159884929657,Brown Wax Dyed and Embroidered Viscose Maternity Dress,9
2026-03-02,19.187349319458008,Brown Wax Dyed and Embroidered Viscose Maternity Dress,10
2026-03-09,19.12949961423874,Brown Wax Dyed and Embroidered Viscose Maternity Dress,11
2026-03-16,19.03787660598755,Brown Wax Dyed and Embroidered Viscose Maternity Dress,12
2026-03-23,18.97458702325821,Brown Wax Dyed and Embroidered Viscose Maternity Dress,13
2026-03-30,18.95902842283249,Brown Wax Dyed and Embroidered Viscose Maternity Dress,14
2025-12-29,10.104769974946974,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,1
2026-01-05,9.493285298347471,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,2
2026-01-12,9.572162151336668,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,3
2026-01-19,9.238913446664808,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,4
2026-01-26,9.159963876008986,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,5
2026-02-02,8.959366738796232,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,6
2026-02-09,8.933199286460875,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,7
2026-02-16,8.80282014608383,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,8
2026-02-23,8.762125521898268,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,9
2026-03-02,8.712097585201262,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,10
2026-03-09,8.704553127288817,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,11
2026-03-16,8.703100591897963,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,12
2026-03-23,8.696154236793516,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,13
2026-03-30,8.696526914834974,Brown Wax Dyed and Embroidered Viscose-Cotton Panjabi,14
2025-12-29,59.431842148303986,Brown/Black Dye Printed Cotton T-Shirt,1
2026-01-05,61.255703300237656,Brown/Black Dye Printed Cotton T-Shirt,2
2026-01-12,60.45870724320412,Brown/Black Dye Printed Cotton T-Shirt,3
2026-01-19,60.598707377910614,Brown/Black Dye Printed Cotton T-Shirt,4
2026-01-26,57.596596509218216,Brown/Black Dye Printed Cotton T-Shirt,5
2026-02-02,57.623068422079086,Brown/Black Dye Printed Cotton T-Shirt,6
2026-02-09,56.018213361501694,Brown/Black Dye Printed Cotton T-Shirt,7
2026-02-16,55.896936535835266,Brown/Black Dye Printed Cotton T-Shirt,8
2026-02-23,54.507328748703,Brown/Black Dye Printed Cotton T-Shirt,9
2026-03-02,54.454425901174545,Brown/Black Dye Printed Cotton T-Shirt,10
2026-03-09,53.952849090099335,Brown/Black Dye Printed Cotton T-Shirt,11
2026-03-16,53.69658264517784,Brown/Black Dye Printed Cotton T-Shirt,12
2026-03-23,53.040059834718704,Brown/Black Dye Printed Cotton T-Shirt,13
2026-03-30,53.03412917256355,Brown/Black Dye Printed Cotton T-Shirt,14
2025-12-29,42.16271930932999,Brown/Black Striped Cotton Lungi,1
2026-01-05,41.48439195752144,Brown/Black Striped Cotton Lungi,2
2026-01-12,40.20143249630928,Brown/Black Striped Cotton Lungi,3
2026-01-19,40.04180008172989,Brown/Black Striped Cotton Lungi,4
2026-01-26,38.8063942193985,Brown/Black Striped Cotton Lungi,5
2026-02-02,38.61727848649025,Brown/Black Striped Cotton Lungi,6
2026-02-09,37.80853444337845,Brown/Black Striped Cotton Lungi,7
2026-02-16,37.641552954912186,Brown/Black Striped Cotton Lungi,8
2026-02-23,37.19328120350838,Brown/Black Striped Cotton Lungi,9
2026-03-02,37.200001537799835,Brown/Black Striped Cotton Lungi,10
2026-03-09,37.09076401591301,Brown/Black Striped Cotton Lungi,11
2026-03-16,37.10053884983063,Brown/Black Striped Cotton Lungi,12
2026-03-23,36.98546862602234,Brown/Black Striped Cotton Lungi,13
2026-03-30,36.983817368745804,Brown/Black Striped Cotton Lungi,14
2025-12-29,48.943312108516686,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,1
2026-01-05,49.56736415624618,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,2
2026-01-12,50.267265349626534,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,3
2026-01-19,47.050954192876816,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,4
2026-01-26,44.92291462421417,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,5
2026-02-02,43.6560318171978,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,6
2026-02-09,42.74503946304321,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,7
2026-02-16,42.028585225343704,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,8
2026-02-23,41.565259367227554,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,9
2026-03-02,41.25580054521561,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,10
2026-03-09,40.98995569348335,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,11
2026-03-16,40.85496413707733,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,12
2026-03-23,40.63651290535927,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,13
2026-03-30,40.60067453980446,Brown/Black Striped Embroidered Viscose Slim Fit Panjabi,14
2025-12-29,42.93285536766052,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,1
2026-01-05,41.97332403063774,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,2
2026-01-12,42.64509764313698,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,3
2026-01-19,40.6484749019146,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,4
2026-01-26,38.27158498764038,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,5
2026-02-02,37.16359609365463,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,6
2026-02-09,35.814110696315765,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,7
2026-02-16,35.18756854534149,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,8
2026-02-23,34.45419126749039,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,9
2026-03-02,34.09421068429947,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,10
2026-03-09,33.53930991888046,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,11
2026-03-16,33.34995758533478,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,12
2026-03-23,33.020912021398544,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,13
2026-03-30,33.03531566262245,Brown/Black Striped and Erri Embroidered Cotton Slim Fit Panjabi Pajama Set,14
2025-12-29,0.7291349172592163,Brown/Black Viscose Scarf,1
2026-01-05,0.7080323100090027,Brown/Black Viscose Scarf,2
2026-01-12,0.7189404368400574,Brown/Black Viscose Scarf,3
2026-01-19,0.6984062790870667,Brown/Black Viscose Scarf,4
2026-01-26,0.6427088379859924,Brown/Black Viscose Scarf,5
2026-02-02,0.6301164031028748,Brown/Black Viscose Scarf,6
2026-02-09,0.6024566888809204,Brown/Black Viscose Scarf,7
2026-02-16,0.5902936458587646,Brown/Black Viscose Scarf,8
2026-02-23,0.5675671100616455,Brown/Black Viscose Scarf,9
2026-03-02,0.5584931373596191,Brown/Black Viscose Scarf,10
2026-03-09,0.542316198348999,Brown/Black Viscose Scarf,11
2026-03-16,0.5383970141410828,Brown/Black Viscose Scarf,12
2026-03-23,0.5264602303504944,Brown/Black Viscose Scarf,13
2026-03-30,0.5241870880126953,Brown/Black Viscose Scarf,14
2025-12-29,25.74768102169037,Brown/Blue Check Cotton Coaty,1
2026-01-05,25.875672340393066,Brown/Blue Check Cotton Coaty,2
2026-01-12,25.155285716056824,Brown/Blue Check Cotton Coaty,3
2026-01-19,24.4452223777771,Brown/Blue Check Cotton Coaty,4
2026-01-26,21.822031617164612,Brown/Blue Check Cotton Coaty,5
2026-02-02,21.396097779273987,Brown/Blue Check Cotton Coaty,6
2026-02-09,20.238041520118713,Brown/Blue Check Cotton Coaty,7
2026-02-16,20.01028883457184,Brown/Blue Check Cotton Coaty,8
2026-02-23,19.4013831615448,Brown/Blue Check Cotton Coaty,9
2026-03-02,19.29801654815674,Brown/Blue Check Cotton Coaty,10
2026-03-09,19.097468376159668,Brown/Blue Check Cotton Coaty,11
2026-03-16,18.94934320449829,Brown/Blue Check Cotton Coaty,12
2026-03-23,18.898592114448547,Brown/Blue Check Cotton Coaty,13
2026-03-30,18.912715196609497,Brown/Blue Check Cotton Coaty,14
2025-12-29,6.1150819063186646,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,1
2026-01-05,6.04143762588501,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,2
2026-01-12,5.682532757520676,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,3
2026-01-19,5.622964978218079,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,4
2026-01-26,5.112992167472839,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,5
2026-02-02,5.067248284816742,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,6
2026-02-09,4.804597735404968,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,7
2026-02-16,4.771047443151474,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,8
2026-02-23,4.631051480770111,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,9
2026-03-02,4.618470072746277,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,10
2026-03-09,4.553518563508987,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,11
2026-03-16,4.543525576591492,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,12
2026-03-23,4.513555526733398,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,13
2026-03-30,4.5085049867630005,Brown/Blue Printed and Embroidered Viscose-Cotton Taaga Jacket,14
2025-12-29,94.16141700744629,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,1
2026-01-05,96.71975326538086,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,2
2026-01-12,95.62234830856323,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,3
2026-01-19,91.06452536582947,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,4
2026-01-26,82.026935338974,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,5
2026-02-02,80.20519804954529,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,6
2026-02-09,75.10413002967834,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,7
2026-02-16,74.00095474720001,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,8
2026-02-23,70.548184633255,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,9
2026-03-02,70.00345420837402,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,10
2026-03-09,68.14322304725647,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,11
2026-03-16,67.65959215164185,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,12
2026-03-23,66.73531365394592,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,13
2026-03-30,66.68904674053192,Brown/Burgundy Brush Painted and Embroidered Viscose Shalwar Kameez,14
2025-12-29,16.70856630802155,Brown/Coral Velvet Sandal,1
2026-01-05,16.75617212057114,Brown/Coral Velvet Sandal,2
2026-01-12,17.606219947338108,Brown/Coral Velvet Sandal,3
2026-01-19,16.335291326045994,Brown/Coral Velvet Sandal,4
2026-01-26,15.511089801788332,Brown/Coral Velvet Sandal,5
2026-02-02,14.861366152763368,Brown/Coral Velvet Sandal,6
2026-02-09,14.45316129922867,Brown/Coral Velvet Sandal,7
2026-02-16,14.038831889629366,Brown/Coral Velvet Sandal,8
2026-02-23,13.75010406970978,Brown/Coral Velvet Sandal,9
2026-03-02,13.46825683116913,Brown/Coral Velvet Sandal,10
2026-03-09,13.32121241092682,Brown/Coral Velvet Sandal,11
2026-03-16,13.221787571907045,Brown/Coral Velvet Sandal,12
2026-03-23,13.070524930953981,Brown/Coral Velvet Sandal,13
2026-03-30,13.044195473194124,Brown/Coral Velvet Sandal,14
2025-12-29,59.66818892955779,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,1
2026-01-05,60.53946661949157,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,2
2026-01-12,58.850699543952935,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,3
2026-01-19,53.768517136573784,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,4
2026-01-26,50.43432480096816,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,5
2026-02-02,48.04717326164245,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,6
2026-02-09,46.06014919281005,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,7
2026-02-16,44.47512906789779,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,8
2026-02-23,43.22072231769561,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,9
2026-03-02,42.371378123760216,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,10
2026-03-09,41.62480527162551,Brown/Fire Orange Embroidered Punching Block Beauty Theme Shalwar Kameez,11
